HT-E,HershaHospitalityTR[Ht/Pe],11
0IPT.LN,AkastorOrdShs,6
NTZ,NatuzziS.P.A.ADR,1
0XHS.LN,LibertyGlobalOrdShsClassC,6
IDOWF,IsharesViiPlcDowJonesIndustAveTmUSD,1
0DW3.LN,LyxorUcitsETFMSCIWldConsDiscretTR,6
PUS3.LN,WisdomtreeShortUSDLongGBP3XDaily,6
NMT,NuveenMassachusettsPremiumFund,11
JFBC,JeffersonvilleBancorp,1
ARE.AX,ArgonautResourcesNL,6
ASNS,ActelisNetworksInc,1
0JFD.LN,IsharesChinaLarge-CapETF,6
SXLU.LN,SPDRS&PUSUtilitiesUcitsETF,6
FHN-B,FirstHorizonNationalCorp[Fhn/Pb],11
DCC.AX,DigitalxLtd,6
BOUYY,BouyguesSa,1
ROC,RocEnergyAcquisitionCorp,1
0BQE.LN,KsbPrefShs,6
QDVF.D.DX,IsharesS&P500EnergySectorUcitsETF,6
TARA,ArtaraTherapeuticsInc,1
PEGR,ProjectEnergyReimaginedAcquisitionCorp,11
ENGGY,EnagasSaADR,1
SILDF,SintokogioLtd,1
0K9L.LN,NucorOrdShs,6
NOV.AX,NovattiGroupLtd,6
DME.VN,DesertMountainEnergyCorp,6
KNRRY,Knorr-BremseAgADR,1
UC48.LN,UbsetfMSCIACAsiaExJapanA-Acc,6
0MVS.LN,LyxorMSCIWorldConsumerStaplesTRUci,6
IMSBF,IsharesS&P500ConsumerStaplesSectorUcit,1
NNL.AX,NordicnickFPO[Nnl],6
TSWE.A.EB,VaneckVectorsSustainableWorldEqualWeightUc,6
LKCRU,LakeAreaCornProcessorsLlc,1
JANL,JanelCorp,1
EAST,EastsideDistillingInc,1
XCS7.L.EB,XtrackersMSCIChinaUcitsETF,6
BN-PF-B.TO,BrookfieldCorporationPrefSer34,6
GTIM,GoodTimesRest,1
ITVPF,ItvPlc,1
XPPT.LN,XtrackersIePhysicalPlatinumEtc,6
TISG.M.DX,ItalianSeaGroupSpa/The,6
GIGSE.S.DX,GamingInnovationGroupInc,6
USVL.L.EB,SPDRMSCIUSAValueUcitsETF,6
FENG,PhoenixNewMediaLtdADR,1
CU-PR-C.TO,CanadianUtilitiesLtdPrefSerC,6
ESIF.LN,IshMSCIEpeFSAcc,6
GREEL,GreenidgeGenerationHoldingsInc8.50%,11
BFC.AX,BestonGlobalFoodCompanyLtd,6
HAVI.O.DX,HavilaShippingASA,6
0II4.LN,EquinixREIT,6
MTUAF,MtuAeroEnginesHldsAg,1
MSF3.LN,Levshares3XMicrosoftEtp,6
CZRDA.AX,CozironresFPO[Czr],6
BEIJB.S.EB,BeijerRefAb,6
0A6T.LN,LiventOrdShs,6
0LJQ.LN,UraniumEnergyOrdShs,6
0J3K.LN,HasbroOrdShs,6
BOIL.CN,BeyondOilLtd.,6
NEXE.VN,NexeInnovationsInc,6
EMA-PR-J.TO,EmeraInc,6
IXCVF,IsharesCanadianValueIndexETF,1
GED.AX,GoldenDeepsLtd,6
NEFB,NeffsBancorpInc,1
0DRA.LN,ComstageDJIndustrialAverageUcitsETF,6
TELZ,TellurianInc8.25%SeniorNotesDue2028,11
PHVS,PharvarisN.V.,1
BCV-A,BancroftFundLtd,11
IAI.CN,InfinitiiAiInc.,6
KWS.D.DX,KwsSaatSe&COKgaa,6
HGO.AX,HillgroveResourcesLtd,6
FRE.AX,FirebrickPharmaLtd,6
EWC.AX,EnergyWorldCorporationLtd,6
S5EG.LN,UBSETFS&P500ESGEliteHgbp,6
SYH.VN,SkyharbourResourcesLtd,6
WILC,GWilli-FoodIntl,1
0NVV.LN,HeraOrdShs,6
AGM-G,FederalAgriculturalMortgageCorp,11
STEA.S.DX,StoraEnsoOyj,6
JPXGY,JapanExchangeGroupInc,1
CEMA.L.EB,IsharesMSCIEMAsiaUcitsETF,6
GLDRF,IdahoChampionGoldMines,1
G.TO,AugustaGoldCorp,6
0I3Z.LN,DeutscheEuroshopOrdShs,6
VNGCF,VanguardFundsPlc,1
ASCU.TO,ArizonaSonoranCopperCompanyInc,6
MAIFF,MineraAlamos,1
GTAGF,GoldenTagResLtd,1
SSSPF,SPDRS&P500Uci,1
GRB-A,GreenBrickPartnersInc[Grbk.A],11
OST,OstinTechnologyGroupLtd,1
EFGN.Z.IX,EfgInternationalAg,6
RZE.VN,RazorEnergyCorp,6
XDWC.LN,XMSCIWorldConsumerDisc,6
WEDXF,WestaimCorp#,1
BION.Z.IX,BbBiotechAg,6
EGFEF,EFGEurobankS.A.,1
BLRDF,BillerudKorsnasAktiebolagPublic,1
CTY1S.H.EB,CityconOyj,6
SWICH.Z.EB,UBSETFChMSCISwitzerland,6
QTT,QutoutiaoIncADR,1
SLOIF,SoitecSa,1
BRGB.S.DX,BergsTimberAb,6
DEV.AX,DevexResourcesLtd,6
BSN.AX,BasinenrgyFPO[Bsn],6
VUTY.LN,VanguardUSDTreasuryBondUcitsETF,6
YAMHF,YamahaMotorOrd,1
HHFA.D.DX,HamburgerHafenUndLogistikAg,6
LAT1V.H.DX,Lassila&TikanojaOyj,6
CRI.P.DX,ChargeursSa,6
COOLU,CornerGrowthAcquisitionCorp,11
0HL5.LN,BallOrdShs,6
TRSWF,TransaltaRenewables,1
ICT.AX,IcollegeFPO[Ict],6
MCP.AX,"McphersonsLtd",6
0HHR.LN,AristaNetworksOrdShs,6
CNNB,CincinnatiBancorp,1
0NY7.LN,Sparebank1BvOrdShs,6
0QF5.LN,BpostOrdShs,6
SOLV.BB,SolvacNom[Retail],6
COFS,ChoiceoneFinancial,1
LIMAF,LinamarCorp,1
MBK.AX,MetalBankLtd,6
A1G.AX,AfricanGoldLtd,6
URB-A.TO,UrbanaCorpANV,6
0YXG.LN,BroadcomOrdShs,6
0HEZ.LN,EastnineAb[Publ],6
FARM.VN,DeveronCorp,6
HNGKY,HongkongLdHldADR,1
0QQY.LN,MobimoHoldingOrdShs,6
CAF,MorganStanleyChinaAShareFundInc,11
ECIFF,ElectriciteDEFranceSa,1
BGI-UN.TO,BrookfieldGlblInfrasSecIncFd,6
DNORD.C.IX,D/SNordenA/S,6
LSMNF,Lastminute.comNV,1
LEHN.Z.IX,LemHoldingSa,6
WHY.VN,WestHighYieldResourcesLtd,6
GBE.AX,GlobeMetals&MiningLtd,6
ALHGR.FP,Hoffmann,6
GLS,GelesisHoldingsInc,1
IWTNF,IwataniCorp,1
SGIIU,SeaportGlobalAcquisitionIICorp,11
0TD7.LN,FomentoEconomicoMexicanoADRRepresent,6
LGDTF,LibertyGoldCorp,1
SDMHF,SartoriusStedimBiotech,1
0RP0.LN,TikheuCapitalOrdShs,6
SK.P.EB,SebSa,6
3BRS.LN,WisdomtreeBrentCrudeOil3XDailyShor,6
KINVA.S.IX,KinnevikAb,6
PTXOC.AX,PrescientOptMar23[Ptxoc],6
SRBNK.O.EB,Sparebank1Sr-BankASA,6
BBAGF,BbBiotechAg,1
TKM.AX,TrekMetalsLtd,6
CTF-UN.TO,CitadelIncomeFund,11
RGD.VN,ReunionGoldCorp,6
ISMCF,IsharesViiPlc,1
PRP.S,CCNeubergerPrincipalHoldingsIII[Prpc.U],11
SPY3.LN,Ls3XLongUS500Etp,6
PTG.AX,ProptechGroupLtd,6
RCACU,RevelstoneCapitalAcquisitionCorp,11
QEM.AX,QemlimitedFPO[Qem],6
SDTHF,SdiptechAb,1
MXI.AX,MaxipartsLtd,6
FRZA,ForzaX1Inc,1
MLVF,MalvernBncp,1
MATW.FP,LyxorETFMscWmat,6
VAGS.LN,VanguardGlobalAggregateBdUcitsETF,6
CHKEW,ChesapeakeEnergyCorpClAWT,11
PPL-PR-E.TO,PembinaPipelineCorpPrefSer5,6
XPE3.LN,Ls3XLongXpengEtp,6
TORO.LN,ChenavariToroIncomeFundLimited,6
FRI.VN,FreeportResourcesInc,6
HSPO,HorizonSpaceAcquisitionICorp,1
ACSYF,AccsysTechnologiesPlc,1
FLN.AX,FreelancerLtd,6
BCE-PR-M.TO,BCEIncPrefSharesSeriesAm,6
PTPI,PetrosPharmaceuticalsInc,1
TPD.AX,TalonEnergyLtd,6
SXERF,IsharesEuroStoxxBanks3015Ucits,1
NWSLV.AX,NewsCorp..ClassANon-VotingCommonStock-Cdi,6
GLO-G,GaslogLtd8.75%[Glog/Pa],11
FFBW,FfbwInc,1
AFGE,AmericanFinancialGroupInc4.500%,11
ONWD.BB,OnwardMedical,6
EXA.P.DX,GroupeGorgeSa,6
0JEW.LN,IsharesMSCISouthKoreaETF,6
PIERC.S.DX,PierceGroupAb,6
LIAN,LianbioADR,1
PETRY,VibraEnergiaSa,1
APMCF,MorienResources,1
SIFG.NA,SifHolding,6
ALPOU.FP,Poulaillon,6
CCC.S.EB,CavotecSa,6
HOIEF,HosidenCorp,1
FRTX,FreshTracksTherapeuticsInc,1
DTF,DtfTax-FreeIncome2028TermFundInc,11
CDZIP,CadizInc,11
YATRF,YamatoHoldingsLtd,1
DHYE.NA,IsharesUhyESGA,6
XTTRF,Xtrackers,1
TSAT,TelesatCorpClA,1
AP,Ampco-PittsburghCorp,1
HLUNB.C.IX,HLundbeckA/S,6
PRPEF,PurposeEtherETF,1
WGQDF,WisdomtreeIssuerIcav,1
SWTQ.Z.EB,SchweiterTechnologiesAg,6
LGNZZ,LigandPharma,1
PVL.FP,Plast.ValLoire,6
ISAPF,IsharesPlcAccumPtgShsETFUSD,1
SHQAU,ShelterAcquisitionCorpI,1
BAM-PF-A.TO,BrookfieldAssetMgmtIncPrefSer32,11
SIF,SifcoIndustries,1
BON.P.DX,BonduelleSca,6
CURUF,ConsolidatedUraniumInc,1
EFOI,EnergyFocusInc,1
FRNWF,FuturePlc,1
ELISA.H.EB,ElisaOyj,6
IVCTF,InvictusEnergyLtd,1
RCO.P.EB,RemyCointreauSa,6
FREVS,FirstRl-EstInvtTRNJInc,1
IAG.E.EB,InternationalConsolidatedAirlinesGroupSa,6
MKUL,MolekuleGroupInc,1
AAG.VN,AftermathSilverLtd,6
TKO.P.DX,TikehauCapitalSca,6
TERB.BB,TerBeke,6
SKO.AX,SerkoLtd,6
SAMHF,SandvikMatlsTechnologyHldgAb,1
ALVAP.FP,KumulusVape,6
0P3K.LN,DedicareOrdShsClassB,6
CS1.LN,AmundiETFMSCISpainUcitsETF,6
MDVL,MedavailHldgInc,1
BGRYW,BerkshireGreyIncWT,11
GWO-PR-T.TO,GreatWestLifecoPrefSerT,6
EPOW,SunriseNewEnergyLtd,1
HLTC,HealthcareTRInc,1
BESI.A.EB,BESemiconductorIndustriesNV,6
NAPRF,NaspersLtdNSh,1
OMA.AX,OmegaoilFPO[Oma],6
PUCK,GoalAcquisitionsCorp,11
CPAU.VN,CopaurMineralsInc,6
PRTC,PuretechHealthPlcADR,11
SPQ.AX,SuperiorResourcesLtd,6
0LMY.LN,VanguardInformationTechnologyIndexFu,6
BN-PR-N.TO,BrookfieldCorporationPrefSer18,6
DRRKF,DormakabaHldgAg,1
FRON,FrontierAcquisitionCorpClA,11
HCO.FP,HighCO,6
GLL.AX,GalileeEnergyLtd,6
CYP.VN,CypressDevelopmentCorp,6
AMPS.CN,AmericanFutureFuelCorp,6
EGTYF,EguanaTechnologiesInc,1
0HC7.LN,AlbemarleOrdShs,6
NETTF,NeteaseInc,1
EXS1.D.IX,IsharesCoreDAXUcitsETFDE,6
TCBS,TexasCommunityBancsharesInc,1
NK4L.D.IX,LyxorBarclaysFloatingRateEuro0-7YUcitsETF,6
FRLA,FortuneRiseAcquisitionCorpClA,11
CTEK.LN,ChinaChaintekUnitedCo.Ltd,6
COYA,CoyaTherapeuticsInc,1
0RU6.LN,Sparebank1OstlandetOrdShs,6
TGGI,TransGlobalGrpIN,1
TIPU.LN,LyxorCoreUSTIPS,6
BHPLF,BhpBillitionLtd,1
MAUTF,MontageGoldCorp,1
CLIM.LN,LyxETFGreenBond[Dr]Acc,6
OYL.VN,CgxEnergyInc,6
FRRFF,4ImprintGroupPlc,1
RTLPO,TheNecessityRetailREITInc,11
NOPMF,NEOPerformanceMaterialsInc,1
3LAL.LN,Graniteshares3XLongAlphabetDailyEtp,6
IE15.L.EB,IsharesEURCorpBond1-5YrUcitsETFEURDist,6
ARBE,ArbeRoboticsLtd,1
IAPD.L.EB,IsharesAsiaPacificDividendUcitsETF,6
DNORD.C.EB,D/SNordenA/S,6
NPCE,NeuropaceInc,1
QYLP.LN,GlobalXNasdaq100CovCallUcitsETF,6
LGV.U,LongviewAcquisitionCorpIIUnits,1
MVSTW,MicrovastHldgsIncWT,11
NZYMB.C.IX,NovozymesA/S,6
PSBZP,PSBusinessParksIncPfdZ,1
UPS.NE,UpsCdr[CadHedged],6
GSF.O.IX,GriegSeafoodASA,6
ALMII.FP,M2I,6
PDYPF,PaddyPowerPlc[Uk],1
PRB.VN,ProbeGoldInc,6
CEMG.LN,IshrsMSCIEMCnsmrGrwthETFUSD[Acc],6
0I5O.LN,Bergman&BevingOrdShs,6
ALFNF,AlfenNV,1
PV1.AX,ProvarisEnergyLtd,6
IDVY.A.EB,IsharesEuroDividendUcitsETFEURDist,6
ROCKB.C.EB,RockwoolInternationalA/S,6
IDFB,PeakBancorpInc,1
0R0A.LN,HeclaMiningOrdShs,6
XPL,SolitarioZincCorp,1
TMET.VN,TorrMetalsInc.,6
SMAWF,SiemensAGRegister,1
0R3D.LN,EbayOrd[Cdi],6
SWGAF,SwatchGrpAkt,1
0VR7.LN,ZkbSilverETFAaUSD,6
0J2X.LN,HanesbrandsOrdShs,6
EXSA.D.IX,IsharesStoxxEurope600UcitsETFDE,6
0E78.LN,LyxorMSCIEMUValue[Dr]UcitsETFD-Eu,6
JCICU,JackCreekInvestmentCorpUnits,11
LEX.AX,LefroyExplorationLtd,6
DMAQ,DeepMedicineAcquisitionCorpClA,11
ALPS,AlpineSummitEnergyPartnersClA,1
XDW0.L.EB,XtrackersMSCIWorldEnergyUcitsETF,6
USGB.LN,WisdomtreeShortUSDLongGBP,6
OPT.TO,OptivaInc,6
0R1C.LN,GoproOrdShsClassA,6
IFX.VN,ImaflexInc,6
REJLB.S.DX,RejlersAb,6
WENS.NA,IsharesWens,6
0GF6.LN,VeidekkeOrdShs,6
MMLP,MartinMidstrmLP,1
STSFF,SmartstopSelfStorageREITInc,1
CMCT,CreativeMedia&CommunityTrustCorp,1
0BNS.LN,KeskoCorporationOrdShs,6
DEMG.LN,DeltexMedicalGroupPlc,6
MCEM,MonarchCementCo.,1
ACS.E.IX,AcsActividadesDEConstruccionYServiciosSa,6
0QNU.LN,LuzernerKantonalbankAg,6
CTA-B,DuPontE.I.DENemours&Co.[Cta/Pb],11
FPRUF,FraportAg,1
VIRX,ViractaTherapeuticsInc,1
NGRRF,NagarroSe,1
SGA,SagaCommunications,1
BIP-PR-A.TO,BrookfieldInfraPartnersLPPrefSer1,6
FLUX.BB,FluxysBelgiumD,6
GDMN,WisdomtreeEfficientGoldPlusGoldMinersStra,11
JUN3.D.EB,JungheinrichAg,6
SLR.E.IX,SolariaEnergiaYMedioAmbienteSa,6
INFT,InfinityBancorp,1
ISVUF,IsharesEdgeMSCIUSAValueFactorUcitsETF,1
3GOL.M.DX,WisdomtreeGold3XDailyLeveraged,6
SGKN.Z.EB,STGallerKantonalbankAg,6
CEC.FP,LyxorETFEastern,6
