REGN,RegeneronPharmaceuticals,1
QQ-.LN,QinetiqGroupPlc,6
GFTU.LN,UT[1Ord1COrd&17AOrd],6
CEY.LN,CentaminPlc,6
TM17.LN,Team17GroupPlc,6
0QLR.LN,NovartisOrdShs,6
PDD,PinduoduoIncADR,1
LOAD.LN,CrestchicPlc,6
GRI.LN,GraingerPlc,6
BDEV.L.EB,BarrattDevelopmentsPlc,6
DOCS.LN,Dr.MartensPlc,6
NOW,ServicenowInc,1
VCT.LN,VictrexPlc,6
0QR4.LN,NestleOrdShs,6
HUM,HumanaInc,1
MPC,MarathonPetroleumCorp,1
CNE.LN,CairnEnergyPlc,6
PTEC.LN,PlaytechPlc,6
MGAM.LN,MorganAdvancedMaterialsPlc,6
SMIN.L.EB,SmithsGroupPlc,6
TTE.FP,Totalenergies,6
MRC.LN,MercantileInvestmentTrust[The]Plc,6
SKG.L.EB,SmurfitKappaGroupPlc,6
ENB.TO,EnbridgeInc,6
WDAY,WorkdayInc,1
RDW.LN,RedrowPlc,6
DHR,DanaherCorp,1
SUPR.LN,SupermarketIncomeREITPlc,6
SBUX,StarbucksCorp,1
GNS.LN,GenusPlc,6
APP.LN,AppreciateGroupPlc,6
SGLD.LN,InvescoPhysicalGoldEtc,6
BYG.LN,BigYellowGroupPlc,6
NKE,NikeInc,1
LMT,LockheedMartinCorp,1
IHG.L.EB,IntercontinentalHotelsGroupPlc,6
FUTR.LN,FuturePlc,6
MCD,"McDonaldsCorp",1
ASCL.LN,AscentialPlc,6
SRP.LN,SercoGroupPlc,6
SVS.LN,SavillsPlc,6
NDA.S.DX,NordeaBankAbp,6
RWS.LN,RwsHoldingsPlc,6
FCX,Freeport-McmoranInc,1
SCT.LN,SoftcatPlc,6
GKP.LN,GulfKeystonePetroleumLtd,6
ASHM.LN,AshmoreGroupPlc,6
EA,ElectronicArtsInc,1
SSPG.LN,SspGroupPlc,6
U,UnitySoftwareInc,1
BOL.S.DX,BolidenAb,6
AXON,AxonEnterpriseInc,1
JD,Jd.comIncADR,1
SWEDA.S.DX,SwedbankAb,6
FERG.L.EB,FergusonPlc,6
BILL,Bill.comHoldingsInc,1
ELM.LN,ElementisPlc,6
FGT.LN,FinsburyGrowth&IncomeTrustPlc,6
CI,CignaCorp,1
ABNB,AirbnbIncClA,1
DE,Deere&Company,1
PAG.LN,ParagonBankingGroupPlc,6
ORLY,"OReillyAutomotive",1
NCM.AX,NewcrestMiningLtd,6
RICA.LN,RufferInvestmentCompanyLtd,6
HAS.LN,HaysPlc,6
BBOX.L.EB,TritaxBigBoxREITPlc,6
VMUK.LN,VirginMoneyUKPlc,6
LRCX,LamResearchCorp,1
RMV.L.EB,RightmovePlc,6
ERM.L.EB,EuromoneyInstitutionalInvestorPlc,6
TUI.LN,TuiAg,6
PNC,PNCBank,1
INPP.LN,InternationalPublicPartnershipsLd,6
BMY,Bristol-MyersSquibbCompany,1
SYK,StrykerCorp,1
PFD.LN,PremierFoodsPlc,6
AMGN,AmgenInc,1
EXPN.L.EB,ExperianPlc,6
ODFL,OldDominionFreightLineInc,1
TRIG.LN,TheRenewablesInfrastructureGroupLimited,6
TMPL.LN,TempleBarInvestmentTrustPlc,6
RR.L.EB,Rolls-RoyceHoldingsPlc,6
NCLH,NorwegianCruiseOrd,1
0H6T.LN,SwedbankOrdShs,6
AV.L.EB,AvivaPlc,6
ZI,ZoominfoTechnologiesIncClA,1
AXP,AmericanExpressCompany,1
STOR,StoreCapitalCorp,1
DVN,DevonEnergyCorp,1
0QOK.LN,RocheHoldingParShs,6
ITRK.L.EB,IntertekGroupPlc,6
CSP1.LN,IshrsCoreS&P500UcitsETFUSD[Acc],6
EVO.S.DX,EvolutionGamingGroupAb,6
